Temperature,Vibration,Current,RPM,Status
33.58,0.33,3.27,1774,Fault
54.4,2.75,3.24,1044,Fault
45.26,0.94,2.92,1105,Warning
34.15,1.21,1.38,1318,Warning
65.47,3.43,1.78,1345,Fault
63.7,2.53,1.29,984,Fault
69.17,0.26,2.36,1031,Fault
42.87,3.66,1.99,1793,Fault
29.8,3.15,4.42,1489,Fault
35.36,3.14,3.05,1702,Fault
27.94,3.39,2.85,1518,Fault
46.77,1.06,4.02,1342,Fault
44.61,1.75,3.77,1400,Fault
65.75,1.23,1.61,1157,Fault
67.37,2.86,1.46,1419,Fault
34.2,2.49,0.96,1588,Warning
68.03,2.31,3.28,1389,Fault
45.73,0.8,1.89,968,Warning
55.31,2.84,4.2,1138,Fault
79.47,2.82,4.01,1199,Fault
48.27,0.82,2.41,1042,Warning
48.17,0.89,1.82,1378,Warning
71.11,0.31,1.09,1158,Fault
36.91,2.47,1.72,1350,Warning
75.81,3.81,3.8,853,Fault
42.53,2.2,4.33,924,Fault
64.9,3.93,3.0,955,Fault
38.65,0.23,4.28,1308,Fault
35.49,2.26,4.12,860,Fault
29.28,0.46,2.2,823,Warning
51.98,3.14,1.28,1134,Fault
36.27,3.37,0.95,1192,Fault
35.36,3.18,0.53,1260,Fault
56.68,3.96,3.57,1091,Fault
41.57,0.28,0.52,807,Healthy
43.65,1.41,4.05,1160,Fault
27.22,0.36,1.36,1507,Healthy
53.2,1.57,3.18,1776,Fault
41.34,0.4,1.83,915,Healthy
66.67,2.9,1.25,801,Fault
51.14,3.95,2.62,1771,Fault
48.82,3.52,3.84,1538,Fault
55.59,3.63,2.44,932,Fault
33.09,3.59,1.79,1206,Fault
49.03,2.08,2.69,1136,Warning
31.88,2.22,1.9,978,Warning
44.33,3.17,3.48,1258,Fault
59.03,0.44,2.33,904,Warning
75.76,2.34,0.67,1191,Fault
60.27,3.87,1.41,1513,Fault
33.41,1.53,3.79,966,Fault
78.66,3.41,3.66,1784,Fault
62.38,2.13,4.43,1575,Fault
77.45,2.87,1.76,1219,Fault
73.76,3.92,0.85,1102,Fault
49.54,0.21,1.17,1708,Warning
63.48,3.08,0.84,901,Fault
43.82,2.76,1.01,898,Fault
68.03,1.48,4.07,889,Fault
75.84,3.73,0.79,1178,Fault
34.05,3.64,1.56,1005,Fault
65.38,2.66,2.12,1559,Fault
49.15,1.63,1.76,1042,Warning
31.45,2.59,3.41,1044,Fault
79.77,3.5,1.01,1388,Fault
70.26,2.96,2.15,921,Fault
31.4,1.45,0.66,1514,Warning
42.88,1.53,1.12,1037,Warning
48.67,3.84,0.64,1352,Fault
69.71,2.24,2.91,1326,Fault
74.92,2.85,2.61,1741,Fault
69.13,1.63,3.0,836,Fault
68.47,3.98,4.5,1733,Fault
43.55,3.16,1.28,1659,Fault
78.88,3.66,2.3,1390,Fault
76.87,3.72,1.95,1011,Fault
36.14,0.4,2.74,823,Warning
54.62,3.56,1.12,1227,Fault
60.94,0.21,0.97,875,Fault
76.99,0.72,0.56,927,Fault
41.9,1.8,4.16,1395,Fault
26.95,0.7,3.93,1179,Fault
64.46,2.3,3.37,1093,Fault
79.65,3.51,3.2,1138,Fault
69.87,0.96,1.38,1334,Fault
63.96,1.12,3.25,1304,Fault
29.37,2.22,2.63,1265,Warning
42.43,3.73,2.2,1232,Fault
51.28,0.57,1.88,1396,Warning
50.43,0.89,3.27,1168,Fault
35.07,1.84,0.76,1396,Warning
58.89,2.5,2.69,1209,Fault
49.27,1.23,1.41,1223,Warning
70.66,2.26,1.81,978,Fault
62.0,0.55,3.8,1042,Fault
58.69,1.16,2.17,1604,Warning
32.7,1.32,1.31,1322,Warning
34.42,2.91,2.72,1064,Fault
41.17,0.94,1.33,1231,Healthy
59.34,3.42,1.29,813,Fault
32.62,1.03,2.37,1274,Warning
32.1,1.34,3.57,1773,Fault
74.41,2.66,3.44,1304,Fault
42.13,2.28,3.74,1553,Fault
60.64,2.95,0.71,1782,Fault
46.18,0.87,2.32,1237,Warning
26.14,1.21,3.49,840,Fault
70.73,1.84,3.98,1573,Fault
48.16,2.62,1.22,1563,Fault
47.4,1.1,3.79,1335,Fault
43.86,1.56,3.74,1489,Fault
64.26,3.54,0.82,1159,Fault
53.03,1.03,4.17,1691,Fault
73.98,0.37,3.37,1053,Fault
66.32,2.52,3.01,1518,Fault
58.75,3.19,2.94,1085,Fault
57.93,0.97,1.89,1368,Warning
36.37,0.52,0.64,1119,Healthy
46.13,2.89,0.58,1431,Fault
38.27,3.02,1.97,1436,Fault
61.51,0.42,1.14,1605,Fault
31.6,2.63,1.73,1732,Fault
40.73,0.4,3.99,911,Fault
58.08,0.54,2.05,1179,Warning
25.49,1.51,0.67,1481,Warning
76.7,0.36,1.8,1241,Fault
68.69,1.61,2.43,1736,Fault
48.38,3.24,3.92,1762,Fault
54.81,3.49,4.35,1023,Fault
79.18,1.48,2.4,1364,Fault
31.29,0.64,2.97,861,Warning
78.48,1.39,2.07,844,Fault
79.59,1.28,1.03,918,Fault
49.47,3.47,4.31,1302,Fault
47.13,1.57,0.91,1785,Warning
32.49,3.56,2.62,1123,Fault
49.84,1.5,2.19,1581,Warning
53.05,2.49,1.97,1223,Warning
61.93,1.16,3.3,1415,Fault
74.15,0.53,3.2,1344,Fault
79.82,3.27,2.14,1378,Fault
28.24,1.82,3.95,1094,Fault
39.64,2.3,3.98,981,Fault
62.88,0.87,0.74,1457,Fault
66.22,3.86,2.56,1687,Fault
64.23,1.69,3.05,1695,Fault
25.77,1.46,2.34,1440,Warning
54.11,1.58,4.18,1703,Fault
62.6,2.0,2.38,1793,Fault
78.03,3.27,4.4,1591,Fault
39.28,3.38,0.76,1484,Fault
30.89,3.71,0.82,1371,Fault
64.5,3.08,3.43,1512,Fault
26.9,2.13,3.85,1385,Fault
64.21,1.53,1.13,1489,Fault
61.93,0.39,1.98,1016,Fault
78.38,1.03,1.53,1646,Fault
44.88,1.14,2.03,923,Warning
70.25,1.5,2.4,1686,Fault
26.53,1.15,1.32,1119,Warning
44.98,2.09,2.73,882,Warning
27.11,0.58,4.13,1021,Fault
52.75,3.34,2.3,1413,Fault
75.68,0.98,0.65,851,Fault
72.98,2.93,0.97,1641,Fault
63.17,1.54,1.23,1645,Fault
77.85,0.35,2.25,1773,Fault
47.52,1.85,2.74,1321,Warning
35.08,3.74,3.4,1609,Fault
31.13,1.36,3.83,958,Fault
59.89,3.59,1.16,898,Fault
25.71,1.95,1.72,1063,Warning
69.09,1.01,3.86,1539,Fault
42.95,2.91,3.04,1182,Fault
79.18,3.01,1.27,1196,Fault
51.37,3.92,1.98,1344,Fault
30.82,2.24,3.79,927,Fault
47.85,1.79,1.79,1693,Warning
76.59,2.4,3.02,1280,Fault
78.27,0.61,3.13,1597,Fault
47.68,3.73,4.3,1054,Fault
64.89,1.54,4.49,1283,Fault
48.66,0.51,3.04,1174,Fault
29.34,3.86,0.7,1443,Fault
38.08,1.56,4.41,1038,Fault
43.21,1.95,2.26,1137,Warning
60.44,1.87,3.78,1556,Fault
45.12,1.41,2.78,1057,Warning
59.5,2.84,4.16,1669,Fault
57.98,1.83,3.02,1149,Fault
71.88,2.57,1.0,852,Fault
72.45,1.83,2.1,812,Fault
72.52,2.22,0.82,856,Fault
67.66,3.86,3.41,1310,Fault
44.24,2.69,1.76,1179,Fault
68.05,3.65,3.19,1645,Fault
39.9,0.76,1.17,1600,Healthy
77.69,2.41,2.17,1402,Fault
73.01,2.47,2.95,1680,Fault
42.92,3.99,2.03,1300,Fault
70.15,3.67,3.65,995,Fault
67.79,3.87,1.45,1125,Fault
62.27,0.72,1.57,1089,Fault
60.92,0.46,1.96,1745,Fault
45.28,0.96,1.7,1306,Warning
69.25,1.85,4.25,1603,Fault
57.3,2.9,2.04,1640,Fault
44.65,2.03,3.46,1696,Fault
63.98,2.97,1.76,1545,Fault
67.51,2.25,2.78,1613,Fault
58.57,0.79,2.12,1646,Warning
79.96,1.81,1.25,1076,Fault
47.01,3.24,4.1,1105,Fault
35.48,3.24,2.29,1677,Fault
60.23,3.44,3.25,1111,Fault
57.78,2.24,1.48,1790,Warning
73.59,1.12,1.74,1341,Fault
48.75,3.06,1.27,945,Fault
46.22,1.56,1.59,949,Warning
54.59,0.22,4.05,857,Fault
31.88,3.64,0.53,1449,Fault
46.4,0.93,2.61,1720,Warning
57.55,0.76,2.9,1088,Warning
72.7,1.72,0.65,1126,Fault
71.21,1.66,3.24,1216,Fault
67.57,1.49,4.4,1328,Fault
75.38,2.01,2.43,1732,Fault
66.62,2.47,2.57,1018,Fault
78.67,3.97,1.98,1386,Fault
64.05,2.95,3.18,1303,Fault
66.68,0.95,3.58,951,Fault
60.88,3.23,1.88,1759,Fault
39.47,2.73,2.33,985,Fault
61.11,1.25,2.25,1709,Fault
46.97,3.64,2.85,1222,Fault
58.39,0.44,2.7,1588,Warning
39.25,1.88,3.41,1693,Fault
37.41,0.87,2.61,1052,Warning
45.82,0.57,3.76,1641,Fault
43.28,3.14,1.41,1067,Fault
75.92,1.93,4.07,1624,Fault
30.36,3.98,3.45,1799,Fault
29.1,3.18,2.51,1150,Fault
66.34,1.28,3.81,852,Fault
56.46,2.59,2.19,1701,Fault
78.12,3.23,3.81,1212,Fault
49.9,0.47,4.08,1459,Fault
41.02,3.99,2.04,1398,Fault
59.0,2.83,3.37,1227,Fault
58.86,2.65,1.42,861,Fault
57.73,0.13,3.3,1683,Fault
71.73,1.78,1.63,1626,Fault
33.9,2.23,3.81,1484,Fault
35.5,1.75,3.46,1385,Fault
73.18,3.68,2.57,897,Fault
78.83,2.01,3.17,1645,Fault
31.47,2.38,1.93,1363,Warning
65.89,3.64,1.54,1489,Fault
41.05,1.17,0.59,1713,Warning
58.73,3.31,3.99,1476,Fault
48.66,1.33,0.86,1687,Warning
54.58,0.89,1.02,1272,Warning
64.05,1.1,0.65,1554,Fault
52.37,0.78,3.19,1636,Fault
39.96,2.27,1.37,1761,Warning
79.81,2.6,1.64,1000,Fault
58.29,1.27,3.76,886,Fault
53.66,3.51,1.32,1681,Fault
61.96,1.86,4.17,1023,Fault
39.07,0.95,3.07,974,Fault
76.81,2.08,1.21,1310,Fault
60.92,1.5,3.9,1698,Fault
72.4,0.29,1.84,1410,Fault
72.05,1.51,1.03,926,Fault
58.77,2.16,2.57,1445,Warning
62.54,3.8,1.19,1053,Fault
73.15,2.3,3.85,1167,Fault
39.25,3.39,2.14,1567,Fault
58.23,2.9,1.82,1083,Fault
59.67,0.92,0.54,1481,Warning
63.9,1.04,3.84,1260,Fault
65.01,1.87,4.05,1004,Fault
27.77,2.29,1.66,1575,Warning
38.47,1.93,4.47,1750,Fault
66.92,0.19,0.68,1229,Fault
32.78,0.17,3.33,1355,Fault
65.01,3.7,0.68,834,Fault
46.17,1.45,0.51,1101,Warning
74.27,1.26,2.73,975,Fault
67.02,2.73,0.54,1448,Fault
70.01,2.29,3.95,1423,Fault
40.62,1.26,2.2,1741,Warning
35.15,3.56,2.8,1102,Fault
79.85,2.7,3.43,1600,Fault
48.14,3.45,2.39,1088,Fault
79.37,3.32,0.55,1050,Fault
41.25,3.95,3.81,1080,Fault
46.05,2.92,1.55,1310,Fault
60.31,3.08,4.11,1662,Fault
26.88,1.77,0.98,844,Warning
43.21,3.27,4.3,1517,Fault
75.99,1.02,4.32,1151,Fault
27.7,3.41,0.69,1088,Fault
57.8,0.16,3.07,1637,Fault
27.41,3.84,4.49,1572,Fault
64.75,0.24,2.69,894,Fault
59.94,1.95,3.93,1080,Fault
42.59,3.48,1.37,870,Fault
29.89,3.24,3.23,866,Fault
53.56,3.43,2.12,853,Fault
48.42,0.29,1.8,1382,Warning
42.34,2.27,1.27,1352,Warning
31.61,0.63,3.53,1776,Fault
62.7,1.34,2.88,1613,Fault
49.27,2.46,3.65,955,Fault
28.76,0.71,3.15,1106,Fault
26.34,1.52,2.96,1256,Warning
36.85,2.61,0.87,1422,Fault
48.07,2.36,1.54,1233,Warning
77.17,2.83,2.95,1011,Fault
36.89,0.75,1.46,1050,Healthy
78.29,0.32,1.54,1073,Fault
47.57,2.24,3.13,1750,Fault
25.61,2.62,1.6,1282,Fault
65.38,0.33,0.58,1501,Fault
69.16,1.55,3.72,1738,Fault
68.27,2.22,1.18,1194,Fault
69.93,0.52,4.4,1032,Fault
43.22,3.47,3.75,1189,Fault
31.59,3.59,0.53,925,Fault
37.04,3.1,2.56,1683,Fault
75.02,3.85,3.67,1786,Fault
61.93,2.66,3.98,1604,Fault
36.65,2.67,3.41,1431,Fault
57.45,3.72,1.62,1140,Fault
77.09,3.78,1.47,1510,Fault
58.55,0.63,3.53,1482,Fault
37.71,0.78,3.23,832,Fault
35.14,2.7,4.26,803,Fault
31.07,1.54,2.75,911,Warning
32.13,3.33,4.38,1019,Fault
26.13,0.24,3.32,1753,Fault
71.69,0.93,0.99,1456,Fault
32.44,2.76,2.29,1426,Fault
61.86,1.71,3.78,1171,Fault
31.81,2.18,1.07,1382,Warning
29.22,3.63,1.64,956,Fault
69.61,2.28,3.25,876,Fault
56.21,3.96,2.46,1608,Fault
63.05,0.62,3.38,886,Fault
67.75,2.25,1.66,1571,Fault
36.53,0.5,4.18,1736,Fault
25.2,3.55,2.46,998,Fault
26.83,3.74,3.88,859,Fault
71.37,0.85,0.83,936,Fault
25.84,2.61,2.77,1049,Fault
63.11,1.26,1.82,1073,Fault
35.79,1.94,2.34,893,Warning
60.66,1.93,3.7,1608,Fault
52.91,2.33,3.03,1642,Fault
41.0,0.83,2.55,821,Warning
66.4,3.09,1.45,853,Fault
34.83,0.52,4.03,1268,Fault
44.04,1.32,0.89,1609,Warning
27.06,3.2,3.22,1800,Fault
60.2,1.62,3.23,1797,Fault
36.45,1.93,1.69,1027,Warning
66.69,3.3,1.41,1413,Fault
61.06,3.02,2.03,1088,Fault
26.44,2.44,0.58,1212,Warning
36.13,3.6,3.06,1717,Fault
79.3,3.86,1.71,1544,Fault
76.23,3.51,1.41,1786,Fault
38.33,1.52,3.37,983,Fault
62.25,2.63,3.02,1262,Fault
69.74,3.71,2.29,908,Fault
76.37,1.0,3.7,1645,Fault
26.26,0.77,2.64,1041,Warning
67.36,2.83,3.21,894,Fault
40.27,3.13,0.93,1751,Fault
70.18,0.22,2.05,1234,Fault
63.58,3.64,2.34,1793,Fault
40.85,3.9,3.86,1526,Fault
69.43,3.26,2.9,978,Fault
51.09,3.28,2.09,908,Fault
56.11,2.71,0.98,1747,Fault
53.39,0.71,1.08,1021,Warning
31.17,2.61,3.93,1319,Fault
51.38,3.32,2.0,1647,Fault
37.91,3.23,1.52,1482,Fault
60.92,1.84,2.46,1665,Fault
29.23,0.2,4.34,1550,Fault
27.19,3.12,3.28,1112,Fault
61.85,1.52,0.8,1208,Fault
54.21,3.0,1.44,1482,Fault
30.13,1.93,2.0,1291,Warning
51.49,3.93,3.7,1308,Fault
49.81,0.33,4.28,913,Fault
37.89,0.24,2.25,817,Warning
59.5,3.55,3.85,1329,Fault
28.92,0.24,1.12,1788,Healthy
54.02,0.6,2.1,1205,Warning
68.85,0.5,2.04,1514,Fault
60.43,0.54,3.47,1579,Fault
77.4,2.95,2.32,1226,Fault
72.46,3.39,1.23,849,Fault
46.73,3.08,3.6,1522,Fault
53.41,2.12,2.68,1563,Warning
62.59,3.45,0.77,1387,Fault
60.76,1.35,2.14,1247,Fault
29.53,1.3,2.99,1023,Warning
73.22,0.83,3.16,1739,Fault
42.85,2.2,2.29,1000,Warning
41.26,0.38,2.06,1116,Warning
25.72,2.24,1.08,1148,Warning
41.37,0.56,2.36,974,Warning
50.06,1.23,4.0,857,Fault
78.58,3.37,1.13,839,Fault
51.54,3.65,2.16,1514,Fault
28.54,0.98,3.63,1616,Fault
27.22,2.94,1.44,1775,Fault
61.65,0.59,2.48,1316,Fault
59.22,2.61,2.04,1195,Fault
70.69,3.89,2.89,1391,Fault
70.56,1.19,3.24,956,Fault
77.6,2.31,2.46,1770,Fault
27.69,2.73,4.12,973,Fault
58.86,0.62,2.42,1223,Warning
41.37,3.65,3.01,1393,Fault
54.5,3.5,1.16,1755,Fault
40.63,0.77,4.37,1009,Fault
59.98,0.8,4.37,1334,Fault
79.11,0.27,2.81,1177,Fault
28.14,3.81,0.95,1115,Fault
54.25,1.25,3.98,1766,Fault
41.53,0.13,4.02,1006,Fault
79.71,0.41,0.71,823,Fault
54.23,1.52,3.88,1081,Fault
52.08,2.64,1.83,1156,Fault
40.35,3.52,1.92,1017,Fault
36.42,2.12,1.9,1726,Warning
35.16,0.94,2.02,1604,Warning
31.34,3.65,3.69,1790,Fault
68.12,1.09,2.62,1391,Fault
35.99,1.13,0.76,1404,Warning
60.97,0.95,2.26,1296,Fault
56.8,1.53,3.32,1689,Fault
78.12,1.09,2.39,853,Fault
57.37,2.96,0.58,1387,Fault
76.37,3.78,2.73,1125,Fault
71.1,1.77,0.87,1454,Fault
31.69,1.23,0.69,1094,Warning
75.75,1.8,2.14,1706,Fault
73.03,1.65,0.6,904,Fault
71.24,1.83,2.24,1010,Fault
49.32,2.44,4.49,824,Fault
50.43,1.05,4.39,1632,Fault
57.08,1.26,2.04,1536,Warning
52.01,3.96,3.02,1639,Fault
56.97,3.67,3.17,1511,Fault
70.17,2.16,0.92,1292,Fault
33.26,2.5,2.4,874,Fault
36.47,2.05,4.27,1553,Fault
69.16,1.99,3.58,1481,Fault
27.8,3.85,0.92,1698,Fault
26.92,0.6,1.49,818,Healthy
71.5,0.96,2.81,904,Fault
40.05,0.9,4.19,829,Fault
44.4,1.43,1.28,1321,Warning
27.7,2.77,1.63,843,Fault
75.49,1.17,4.43,1638,Fault
57.64,1.56,2.52,1502,Warning
69.7,2.27,1.5,1075,Fault
40.2,0.28,1.84,1579,Healthy
75.85,0.24,2.28,816,Fault
72.26,2.49,1.8,1490,Fault
62.97,3.97,2.13,1363,Fault
72.81,3.56,3.16,1036,Fault
59.83,3.86,1.96,929,Fault
44.92,2.11,1.75,1257,Warning
65.99,1.72,0.61,951,Fault
35.09,2.29,2.6,1760,Warning
39.03,0.21,1.79,1541,Healthy
62.12,0.93,0.69,932,Fault
49.52,0.3,1.97,1000,Warning
49.88,1.13,1.63,1701,Warning
62.96,3.57,1.54,1192,Fault
66.38,0.16,2.61,1300,Fault
63.97,1.36,2.88,1425,Fault
60.65,0.27,0.62,1610,Fault
46.2,1.65,0.6,1363,Warning
66.44,1.32,3.5,1723,Fault
77.21,0.18,3.59,1325,Fault
58.63,2.78,3.89,1662,Fault
73.51,0.66,1.12,1781,Fault
25.04,1.85,4.29,1424,Fault
56.32,2.27,1.33,1662,Warning
46.01,2.26,3.47,1129,Fault
38.14,0.91,2.66,875,Warning
69.1,2.45,3.8,1082,Fault
35.42,0.96,3.92,1358,Fault
48.87,2.15,3.86,1527,Fault
67.3,2.06,3.97,813,Fault
52.44,0.33,3.38,1483,Fault
38.25,0.21,4.42,1643,Fault
34.55,0.68,4.43,1024,Fault
28.71,2.18,3.2,1388,Fault
28.51,2.57,2.65,1079,Fault
27.09,0.72,4.24,1201,Fault
72.29,2.44,2.23,1549,Fault
61.0,1.42,3.97,1765,Fault
53.52,1.27,3.35,1323,Fault
32.19,2.98,2.77,1636,Fault
77.4,1.08,3.56,1347,Fault
57.75,2.57,2.57,1374,Fault
46.18,3.42,2.08,1770,Fault
58.27,3.58,1.96,1599,Fault
32.19,1.63,3.85,955,Fault
53.13,3.51,4.48,1792,Fault
47.96,1.7,4.11,918,Fault
35.85,0.64,1.88,1199,Healthy
37.2,0.4,1.66,1244,Healthy
52.6,1.86,3.0,1722,Fault
42.1,3.61,4.05,1492,Fault
74.38,0.78,1.12,1143,Fault
75.08,1.41,3.99,1633,Fault
65.03,3.44,3.3,809,Fault
48.28,3.47,2.59,1059,Fault
60.8,0.31,0.83,1289,Fault
42.89,3.61,2.22,1495,Fault
41.23,0.26,2.25,1194,Warning
56.98,2.54,2.34,1605,Fault
61.21,3.19,0.77,915,Fault
30.71,3.23,2.87,1178,Fault
34.82,0.77,1.1,1741,Healthy
68.03,0.23,1.43,1742,Fault
61.57,0.18,2.85,1069,Fault
75.06,1.42,1.9,1662,Fault
78.27,3.11,3.56,1441,Fault
37.72,1.29,1.29,1206,Warning
55.37,3.2,2.23,1230,Fault
71.34,1.89,3.31,801,Fault
79.31,3.43,1.9,1358,Fault
79.18,1.81,1.17,1604,Fault
59.74,1.42,2.04,1615,Warning
62.33,1.25,1.36,1467,Fault
57.71,0.5,2.1,1621,Warning
38.59,0.28,4.35,1416,Fault
60.54,0.62,1.78,1419,Fault
43.64,3.49,1.31,1473,Fault
53.57,2.65,2.65,1286,Fault
27.27,1.38,3.05,1138,Fault
32.89,2.94,4.44,1640,Fault
56.45,0.65,2.44,1180,Warning
26.67,3.41,2.26,1627,Fault
46.11,0.58,0.72,1048,Warning
37.46,1.12,0.83,1554,Warning
67.8,3.06,1.06,956,Fault
78.64,0.62,2.27,876,Fault
52.82,3.86,3.54,1329,Fault
71.34,0.25,2.53,1075,Fault
26.55,0.13,1.09,1693,Healthy
73.45,1.62,3.53,809,Fault
47.25,0.53,0.86,1718,Warning
71.06,2.64,2.23,1581,Fault
69.98,2.47,0.57,1448,Fault
78.67,3.94,1.33,1690,Fault
32.81,0.46,4.19,871,Fault
61.89,1.84,1.61,945,Fault
66.2,2.1,2.03,1711,Fault
46.72,2.84,1.89,1038,Fault
32.43,1.46,4.13,1575,Fault
25.89,3.5,1.45,1690,Fault
73.21,2.8,1.41,1383,Fault
25.26,3.36,4.13,1328,Fault
54.57,2.73,2.09,802,Fault
59.57,0.27,1.43,1698,Warning
36.41,1.86,1.36,1364,Warning
40.9,3.14,1.0,1510,Fault
79.55,0.8,4.1,1036,Fault
53.68,3.29,4.41,967,Fault
34.57,3.33,2.92,886,Fault
77.01,0.48,1.16,1348,Fault
67.53,0.73,4.5,1206,Fault
45.45,1.82,3.39,1012,Fault
26.99,3.23,1.1,1585,Fault
76.75,0.25,4.01,1293,Fault
56.98,0.85,1.5,1254,Warning
33.27,1.69,2.47,1393,Warning
62.17,0.39,3.48,1221,Fault
79.39,0.61,2.18,1538,Fault
65.21,2.97,3.06,1784,Fault
32.0,3.92,3.2,1485,Fault
73.82,0.95,0.74,1423,Fault
27.36,0.26,1.5,1453,Healthy
35.96,2.42,3.9,1046,Fault
58.82,1.0,4.17,1140,Fault
72.53,1.56,3.96,1148,Fault
40.92,1.97,0.74,1236,Warning
70.25,0.89,3.57,1144,Fault
60.76,3.49,0.69,993,Fault
34.95,3.23,1.22,900,Fault
49.14,2.72,1.14,887,Fault
31.38,0.21,4.16,1554,Fault
54.34,1.36,2.02,1668,Warning
43.24,0.45,3.78,1187,Fault
61.88,2.45,4.0,1316,Fault
60.04,2.97,2.74,1309,Fault
61.87,2.89,3.58,1521,Fault
25.67,1.71,3.44,1036,Fault
41.92,0.57,4.46,1211,Fault
35.52,2.77,3.6,1119,Fault
62.45,3.66,1.42,1081,Fault
78.07,3.52,0.72,1165,Fault
56.71,0.79,1.6,1426,Warning
77.98,0.64,0.88,1284,Fault
27.88,3.21,1.16,1731,Fault
71.68,3.74,0.82,1526,Fault
71.7,1.82,3.19,1419,Fault
28.28,1.22,2.99,1014,Warning
58.63,2.67,4.36,951,Fault
76.7,1.63,4.45,1484,Fault
48.87,2.82,1.68,1646,Fault
70.52,2.84,3.77,1615,Fault
53.22,2.64,3.96,1329,Fault
71.23,1.69,0.84,1061,Fault
35.63,1.97,1.78,1087,Warning
34.04,1.19,3.87,1502,Fault
42.1,0.4,2.72,1156,Warning
36.98,3.08,3.26,820,Fault
63.93,3.09,1.02,1426,Fault
51.95,1.94,0.89,1191,Warning
73.33,2.93,1.82,1144,Fault
78.96,2.08,3.72,1501,Fault
77.11,1.12,3.1,1782,Fault
43.1,1.0,0.97,1440,Warning
60.12,3.49,4.43,1798,Fault
60.96,3.68,1.73,1035,Fault
55.05,0.11,0.8,1120,Warning
34.96,3.92,0.77,1447,Fault
52.56,2.43,1.59,878,Warning
46.3,3.78,2.81,860,Fault
56.16,2.59,2.22,1621,Fault
65.03,0.16,2.72,1083,Fault
78.39,2.26,0.91,1629,Fault
34.41,0.69,1.07,1276,Healthy
76.68,2.22,1.29,889,Fault
43.7,0.88,1.83,1419,Healthy
33.54,0.77,2.43,1320,Warning
46.84,0.59,0.63,839,Warning
64.59,1.94,1.9,1694,Fault
30.83,2.85,1.33,936,Fault
43.89,1.63,3.23,1273,Fault
39.08,1.75,1.61,1639,Warning
35.59,0.86,3.46,1484,Fault
26.0,1.79,1.49,994,Warning
57.76,0.55,1.4,966,Warning
44.16,0.41,4.19,1594,Fault
38.59,2.96,2.51,1048,Fault
75.1,2.17,2.58,1404,Fault
58.01,1.83,1.56,1324,Warning
75.79,1.37,3.87,1331,Fault
77.74,2.51,3.57,1132,Fault
25.6,1.13,0.93,1463,Warning
63.46,1.93,0.56,1451,Fault
46.21,2.67,2.61,1467,Fault
73.02,3.38,0.68,1618,Fault
34.61,2.64,2.88,1010,Fault
73.29,0.27,4.34,1267,Fault
62.1,1.78,3.93,1414,Fault
73.22,3.4,0.53,1389,Fault
30.94,2.15,1.14,1175,Warning
39.07,2.09,2.54,866,Warning
48.21,3.05,4.14,1559,Fault
68.37,0.91,3.62,805,Fault
31.08,2.89,2.28,1234,Fault
46.62,0.21,3.6,1606,Fault
74.96,1.74,4.07,1043,Fault
77.64,0.85,4.08,1259,Fault
40.06,3.84,1.56,1552,Fault
77.57,0.1,3.71,1365,Fault
67.45,1.41,1.54,1641,Fault
76.72,2.79,1.05,1645,Fault
60.93,0.19,1.13,1271,Fault
47.97,1.81,2.09,1062,Warning
46.5,3.08,2.3,1545,Fault
37.31,1.89,2.32,1046,Warning
43.31,2.09,4.06,1442,Fault
39.15,3.36,1.42,911,Fault
42.11,1.85,2.82,1276,Warning
72.33,1.73,2.08,1169,Fault
57.17,0.17,3.63,1284,Fault
58.55,3.44,4.21,844,Fault
53.63,2.89,0.72,1738,Fault
70.39,2.46,1.93,1088,Fault
42.02,1.32,0.57,1670,Warning
29.84,1.07,2.98,1590,Warning
62.25,2.28,4.06,1169,Fault
46.13,1.31,4.26,1340,Fault
29.01,2.35,4.4,1360,Fault
62.1,1.66,0.98,1245,Fault
57.48,1.05,3.14,1783,Fault
72.02,3.97,2.95,1796,Fault
45.45,3.69,3.44,1145,Fault
72.9,0.65,3.57,1525,Fault
34.28,1.57,3.13,1615,Fault
47.65,3.44,3.58,1129,Fault
45.9,1.1,0.58,1339,Warning
38.03,1.15,1.16,1228,Warning
49.28,2.37,3.58,1146,Fault
72.46,1.1,2.8,1299,Fault
37.01,1.46,1.63,837,Warning
32.16,2.23,0.51,993,Warning
59.65,2.55,3.86,1256,Fault
69.64,0.11,4.46,1670,Fault
55.42,3.38,2.39,807,Fault
69.81,3.74,3.22,1475,Fault
53.22,3.54,2.73,1636,Fault
34.42,1.95,0.63,1506,Warning
47.06,2.93,3.51,1598,Fault
62.73,1.78,0.76,1376,Fault
41.45,0.66,2.96,1720,Warning
38.12,1.48,2.43,1127,Warning
72.65,1.01,2.8,1587,Fault
52.92,2.39,4.22,1549,Fault
77.99,2.33,1.19,1613,Fault
44.92,1.43,2.52,1285,Warning
58.94,2.29,1.8,1357,Warning
72.5,1.08,2.27,1585,Fault
79.95,0.1,3.16,1607,Fault
69.09,3.46,1.19,1408,Fault
32.06,1.78,4.07,1486,Fault
64.51,0.96,1.98,1349,Fault
60.27,3.07,0.81,1763,Fault
58.57,3.81,2.57,1242,Fault
33.83,0.58,4.38,1501,Fault
56.43,2.13,3.35,1197,Fault
40.76,2.12,0.83,1350,Warning
66.67,1.41,0.91,1673,Fault
42.14,0.8,0.68,1527,Healthy
69.91,0.18,3.6,1743,Fault
