Temperature,Vibration,Current,RPM,Status
56.84,0.84,1.63,1640,Warning
63.92,2.44,1.78,958,Fault
62.17,0.31,1.15,1392,Fault
25.46,2.18,2.96,906,Warning
76.02,1.65,4.13,989,Fault
28.43,0.45,1.4,1729,Healthy
34.94,2.33,1.07,1377,Warning
31.37,0.77,1.46,1319,Healthy
62.39,0.37,3.5,1069,Fault
46.25,0.76,2.56,1468,Warning
56.09,2.1,2.43,1708,Warning
72.98,1.59,2.37,1065,Fault
58.06,1.78,0.91,1632,Warning
70.1,0.89,2.81,1026,Fault
45.63,3.82,1.53,1153,Fault
39.8,2.91,1.22,1600,Fault
70.4,2.5,1.51,1082,Fault
55.29,3.89,3.77,1475,Fault
40.1,1.69,4.47,1756,Fault
46.11,1.11,4.38,1369,Fault
52.38,0.54,0.92,1374,Warning
27.64,3.71,4.06,1730,Fault
63.49,3.7,2.78,1010,Fault
57.58,0.76,3.97,1694,Fault
61.69,0.17,1.94,1672,Fault
35.27,1.33,3.12,1065,Fault
26.03,1.52,3.61,1121,Fault
54.43,1.71,3.89,1433,Fault
46.97,3.93,3.78,1379,Fault
44.96,2.91,0.59,1407,Fault
76.39,0.21,4.32,1085,Fault
74.09,0.31,0.52,1471,Fault
68.98,0.79,1.08,1725,Fault
43.03,3.08,0.9,1573,Fault
53.65,2.69,0.55,1467,Fault
30.01,0.7,3.34,1275,Fault
35.61,3.81,1.73,1248,Fault
30.0,2.9,3.77,825,Fault
41.2,2.57,4.26,1177,Fault
30.46,2.33,1.06,1102,Warning
46.7,1.23,3.3,1769,Fault
56.15,2.24,0.98,1372,Warning
43.21,0.66,1.36,1602,Healthy
63.92,2.56,4.3,1734,Fault
78.86,2.59,3.94,1297,Fault
59.46,0.98,2.84,1188,Warning
62.72,3.6,4.08,1635,Fault
59.15,0.33,0.89,1526,Warning
37.72,2.73,2.92,1030,Fault
25.21,2.85,0.88,1178,Fault
49.61,1.66,2.87,836,Warning
61.94,0.13,2.0,1404,Fault
31.9,3.36,2.53,1167,Fault
67.72,0.64,1.61,1309,Fault
78.1,0.32,3.15,1276,Fault
65.65,3.17,1.66,1645,Fault
28.1,2.4,4.05,1373,Fault
62.86,1.42,1.23,1759,Fault
37.32,1.16,3.29,1517,Fault
69.79,1.64,3.79,1308,Fault
67.74,2.14,2.43,1227,Fault
26.98,3.33,2.95,1558,Fault
35.47,3.57,4.37,868,Fault
75.38,1.41,1.54,842,Fault
63.04,1.16,1.6,1370,Fault
32.3,2.97,3.56,1703,Fault
44.0,1.64,1.76,1703,Warning
79.53,1.82,1.25,1481,Fault
32.56,2.98,3.98,1353,Fault
64.77,1.44,1.02,1161,Fault
41.99,0.51,2.02,1146,Warning
32.93,1.41,2.68,1308,Warning
65.65,1.86,3.9,1298,Fault
44.58,0.26,4.15,1468,Fault
79.27,0.8,3.86,1158,Fault
55.05,1.54,4.43,1539,Fault
72.95,2.76,1.55,1263,Fault
48.86,1.18,1.46,1259,Warning
71.95,1.82,2.61,1065,Fault
36.08,3.61,3.14,1659,Fault
50.69,0.67,0.78,1553,Warning
53.89,1.73,2.51,1494,Warning
48.58,1.11,4.16,1127,Fault
59.21,0.87,1.34,1089,Warning
62.04,0.78,0.81,1304,Fault
51.6,2.55,2.84,1406,Fault
68.04,2.78,4.22,1506,Fault
52.5,1.53,1.09,1258,Warning
31.22,1.62,2.17,1370,Warning
71.09,0.27,0.83,888,Fault
57.75,1.05,4.39,1535,Fault
27.68,0.78,2.84,1527,Warning
37.28,1.23,1.88,878,Warning
79.34,1.1,3.52,1472,Fault
29.2,3.46,2.38,1623,Fault
59.5,2.81,3.42,1322,Fault
63.77,1.81,4.03,1685,Fault
41.41,1.74,2.67,1067,Warning
36.66,3.23,1.53,1333,Fault
50.62,0.57,3.61,1358,Fault
50.19,1.43,0.92,979,Warning
33.21,0.84,0.7,942,Healthy
59.61,1.91,0.66,1725,Warning
61.63,3.92,2.55,1192,Fault
54.14,2.68,4.5,906,Fault
73.73,3.82,2.26,1059,Fault
48.27,2.7,3.55,1651,Fault
71.59,1.31,2.79,1540,Fault
39.5,1.57,1.32,1583,Warning
35.58,3.0,0.69,920,Fault
30.15,3.48,0.8,1504,Fault
59.31,1.76,0.5,1163,Warning
67.52,2.72,2.97,1609,Fault
54.55,0.91,3.95,1082,Fault
29.53,0.19,1.98,852,Healthy
26.85,2.04,3.55,1214,Fault
33.14,3.62,2.6,1194,Fault
68.42,2.23,2.69,1547,Fault
61.83,0.35,3.93,1748,Fault
47.7,0.38,3.86,1307,Fault
66.62,1.73,1.01,1099,Fault
72.86,3.64,0.92,959,Fault
69.93,0.96,2.96,825,Fault
34.32,3.78,1.91,1290,Fault
68.0,1.19,2.91,1702,Fault
62.48,3.72,1.16,1626,Fault
45.3,0.45,0.81,1059,Warning
60.39,3.66,2.23,1275,Fault
64.35,1.39,1.94,1585,Fault
72.44,2.82,0.81,1725,Fault
68.4,3.94,1.36,1790,Fault
66.57,1.34,3.98,901,Fault
25.17,2.83,3.13,1405,Fault
78.6,3.8,0.83,1796,Fault
40.0,0.43,2.71,841,Warning
50.26,0.6,3.27,1191,Fault
68.55,2.75,3.42,1120,Fault
58.08,2.93,4.34,1747,Fault
46.16,2.8,1.42,1748,Fault
62.61,3.07,2.52,1548,Fault
58.71,0.1,4.33,900,Fault
44.21,1.02,3.56,1560,Fault
49.08,0.88,1.72,1793,Warning
75.48,0.35,3.59,967,Fault
35.71,2.2,2.77,1447,Warning
35.23,2.99,1.81,1095,Fault
74.96,2.8,3.42,1148,Fault
59.21,3.77,4.23,1264,Fault
69.61,0.56,3.27,1791,Fault
45.87,1.73,4.19,1034,Fault
28.09,1.91,1.87,941,Warning
35.06,0.92,3.18,1775,Fault
49.09,3.95,1.54,1742,Fault
73.9,3.27,2.23,955,Fault
27.36,3.62,3.65,1692,Fault
53.49,1.32,3.37,1471,Fault
30.53,1.15,2.73,1459,Warning
48.81,2.1,3.74,1553,Fault
41.73,3.82,2.5,1042,Fault
38.77,2.39,1.69,1307,Warning
28.43,3.65,1.72,1268,Fault
68.21,2.78,2.0,1211,Fault
58.76,0.49,2.35,1296,Warning
78.3,1.03,1.34,1086,Fault
56.75,3.16,2.89,1378,Fault
27.77,2.11,4.09,1258,Fault
42.22,3.35,3.29,1091,Fault
29.37,0.18,1.52,808,Healthy
79.11,1.86,0.67,1325,Fault
62.84,1.04,2.08,1317,Fault
77.49,3.35,2.78,1011,Fault
30.43,1.13,3.92,1372,Fault
65.67,1.56,2.45,992,Fault
56.56,1.26,3.49,1630,Fault
76.42,3.63,2.31,1332,Fault
35.48,2.61,3.18,1447,Fault
78.53,1.33,3.41,1350,Fault
69.35,1.27,0.83,1282,Fault
32.53,2.46,3.61,1205,Fault
32.58,3.96,0.6,1662,Fault
64.69,3.91,3.29,1409,Fault
57.94,1.71,3.79,1309,Fault
69.65,1.57,2.9,1052,Fault
32.1,2.09,2.06,1087,Warning
77.02,2.78,1.82,1580,Fault
36.38,3.97,3.79,1038,Fault
46.24,0.34,2.46,1341,Warning
29.9,2.58,4.27,814,Fault
59.51,3.59,4.23,1303,Fault
55.78,2.33,2.32,957,Warning
34.5,2.03,4.27,1643,Fault
66.96,2.25,2.99,1017,Fault
57.18,0.77,2.12,1420,Warning
75.83,1.56,4.42,981,Fault
38.61,0.81,2.73,946,Warning
62.14,2.4,2.56,1160,Fault
28.53,3.98,3.87,1127,Fault
73.24,3.07,4.3,1408,Fault
35.4,2.98,2.72,948,Fault
63.24,2.78,4.12,803,Fault
46.8,0.6,3.77,1220,Fault
25.99,0.39,1.72,1508,Healthy
28.58,0.66,4.4,1133,Fault
27.93,3.44,2.58,952,Fault
32.79,2.08,1.33,1420,Warning
25.07,1.38,0.8,1423,Warning
54.6,1.51,0.88,901,Warning
38.54,1.49,3.31,1089,Fault
60.89,1.41,1.21,1622,Fault
36.48,3.19,2.03,1331,Fault
75.16,0.7,3.49,885,Fault
26.02,3.82,2.75,1503,Fault
44.61,2.8,0.72,943,Fault
48.57,2.14,0.95,1091,Warning
67.44,2.53,1.97,1368,Fault
44.4,3.86,4.08,863,Fault
69.66,2.23,1.83,1400,Fault
38.22,2.37,0.89,983,Warning
70.23,2.14,3.63,1179,Fault
73.12,3.92,4.37,910,Fault
40.55,3.19,3.77,1002,Fault
44.24,2.64,4.1,1695,Fault
39.2,1.19,1.69,1157,Warning
25.79,2.15,1.83,1730,Warning
75.9,3.52,4.24,1412,Fault
63.86,3.24,4.48,1284,Fault
75.57,1.35,2.6,1623,Fault
38.54,3.35,3.8,829,Fault
78.53,3.54,0.88,933,Fault
61.38,3.15,2.91,1466,Fault
78.56,3.93,0.8,1563,Fault
79.59,1.71,0.95,995,Fault
50.04,2.57,0.89,1436,Fault
37.64,1.33,0.9,1641,Warning
64.97,0.24,3.46,1667,Fault
29.57,0.74,2.14,939,Warning
71.85,2.28,0.65,1338,Fault
49.72,2.69,3.18,1025,Fault
54.15,0.95,1.33,1247,Warning
42.38,0.8,1.41,1381,Healthy
30.74,3.77,1.22,1563,Fault
41.0,1.96,0.63,1717,Warning
49.77,2.99,3.89,1726,Fault
41.55,2.17,0.56,802,Warning
77.74,2.17,2.73,1250,Fault
74.24,1.03,2.41,1370,Fault
43.62,3.46,2.08,1295,Fault
28.81,3.89,1.72,1008,Fault
67.28,2.58,3.03,1173,Fault
63.7,2.83,3.2,1199,Fault
72.69,0.92,3.04,1270,Fault
60.13,1.25,2.21,995,Fault
33.45,2.16,1.96,1373,Warning
73.17,1.4,2.15,1042,Fault
67.67,3.32,2.15,1420,Fault
72.37,2.75,3.09,1616,Fault
49.59,1.96,3.65,1010,Fault
51.15,1.07,1.48,1061,Warning
69.7,0.21,4.09,989,Fault
61.83,0.31,1.82,1763,Fault
61.71,0.11,3.54,1619,Fault
68.64,1.15,0.79,1083,Fault
65.84,3.37,2.82,1251,Fault
44.34,0.29,3.92,934,Fault
61.49,2.68,0.95,1185,Fault
48.02,3.86,2.78,1692,Fault
49.97,0.37,0.71,952,Warning
62.99,1.34,3.47,1137,Fault
51.56,3.73,1.3,1109,Fault
71.49,1.76,4.22,1519,Fault
64.67,2.11,2.5,1542,Fault
37.57,0.83,1.77,1518,Healthy
73.62,1.1,0.58,1197,Fault
35.32,3.47,2.52,1223,Fault
57.84,1.74,2.05,1286,Warning
32.04,3.11,2.82,1048,Fault
50.14,3.11,3.96,1180,Fault
35.32,3.84,1.5,1332,Fault
75.27,3.99,3.66,1500,Fault
46.15,2.62,2.63,1645,Fault
55.21,1.72,1.45,1701,Warning
50.05,3.2,4.27,1072,Fault
39.94,3.48,3.68,865,Fault
66.97,3.59,1.28,1362,Fault
53.93,0.93,3.69,1249,Fault
62.4,3.5,1.78,838,Fault
51.29,2.41,1.58,1085,Warning
53.46,2.05,4.04,1396,Fault
40.08,2.68,2.88,1697,Fault
67.11,2.08,2.78,822,Fault
28.76,3.95,2.31,1123,Fault
35.86,1.55,2.48,1626,Warning
71.36,3.76,2.3,1191,Fault
71.72,0.2,0.8,1522,Fault
45.97,2.41,2.04,1507,Warning
46.32,2.45,3.26,1566,Fault
77.41,1.86,1.69,905,Fault
77.23,2.31,1.17,823,Fault
72.05,0.63,1.11,891,Fault
31.09,2.95,4.28,1668,Fault
41.82,2.64,1.39,1100,Fault
31.23,1.03,1.85,1244,Warning
60.86,1.44,2.49,1191,Fault
53.36,2.53,1.14,1453,Fault
75.88,1.55,3.31,871,Fault
52.4,2.36,2.45,1168,Warning
55.84,2.39,3.21,1005,Fault
77.23,1.99,2.23,886,Fault
50.97,0.81,2.3,1119,Warning
72.88,2.14,1.57,842,Fault
61.99,3.93,1.55,1053,Fault
72.15,1.22,1.0,1735,Fault
75.4,0.29,1.12,1640,Fault
45.05,2.19,3.26,921,Fault
55.48,1.48,4.15,935,Fault
55.71,0.64,2.02,1193,Warning
41.71,2.59,1.38,1425,Fault
46.07,1.5,3.35,1742,Fault
32.3,0.43,0.72,1431,Healthy
72.38,2.48,2.48,1504,Fault
67.33,3.68,1.55,1197,Fault
35.25,2.53,3.61,1745,Fault
44.72,3.1,0.59,811,Fault
59.81,1.94,1.96,1657,Warning
77.7,2.78,2.17,1568,Fault
78.66,3.41,3.08,1586,Fault
42.84,1.83,3.84,928,Fault
65.85,0.78,2.07,1094,Fault
63.64,0.25,3.94,1423,Fault
60.98,0.56,3.51,1186,Fault
42.67,1.37,1.78,1210,Warning
79.22,1.3,1.7,826,Fault
64.3,0.48,2.07,1515,Fault
58.3,2.73,2.12,844,Fault
35.23,2.53,2.71,824,Fault
67.75,1.17,1.65,1597,Fault
45.15,2.77,3.45,912,Fault
60.79,3.74,4.41,1274,Fault
59.82,0.55,3.04,1715,Fault
75.29,3.7,3.38,880,Fault
61.58,0.37,1.71,1063,Fault
63.06,0.78,3.21,1639,Fault
61.61,3.89,4.35,1441,Fault
59.43,2.2,2.3,1073,Warning
48.12,2.2,1.38,1310,Warning
31.36,2.62,3.59,1495,Fault
77.94,0.34,1.27,1247,Fault
27.22,0.63,4.25,1792,Fault
63.06,2.12,2.31,861,Fault
52.92,3.09,4.48,866,Fault
63.54,1.94,0.62,979,Fault
42.32,2.7,1.24,1613,Fault
51.58,3.41,2.74,1658,Fault
43.52,0.61,2.83,881,Warning
64.18,1.14,3.53,1474,Fault
49.72,1.74,0.94,1149,Warning
66.09,3.08,2.21,1330,Fault
29.13,0.94,3.03,1156,Fault
58.18,1.89,0.68,824,Warning
68.04,3.82,0.57,1393,Fault
35.35,0.64,3.18,1710,Fault
75.84,1.47,3.97,1228,Fault
37.08,0.4,1.17,933,Healthy
48.25,0.98,3.0,944,Fault
69.33,1.23,2.48,1550,Fault
74.81,2.99,3.76,1628,Fault
79.26,1.69,3.17,1757,Fault
57.42,3.29,2.24,903,Fault
43.21,1.8,3.9,1380,Fault
38.27,1.17,2.36,1360,Warning
48.42,3.05,1.24,1325,Fault
45.35,2.1,1.12,1015,Warning
57.61,3.22,0.82,1455,Fault
78.7,2.54,0.62,1081,Fault
25.38,1.74,4.27,1443,Fault
27.25,2.9,4.43,1274,Fault
55.16,1.53,1.37,1491,Warning
33.33,3.95,3.92,1433,Fault
69.0,0.79,4.31,1401,Fault
60.92,3.2,2.83,1757,Fault
49.25,3.66,1.56,1127,Fault
60.18,0.89,1.43,923,Fault
71.98,0.94,4.12,1348,Fault
63.12,2.96,1.68,1391,Fault
45.31,1.88,0.85,1071,Warning
38.47,0.85,2.17,1027,Warning
62.57,1.53,0.87,1415,Fault
77.21,3.92,3.76,1009,Fault
29.18,1.66,2.2,1224,Warning
43.17,1.94,4.12,1249,Fault
74.3,1.86,4.13,1377,Fault
72.06,1.3,3.32,1702,Fault
45.82,1.36,1.72,843,Warning
40.52,1.88,3.51,1068,Fault
69.06,0.13,2.21,1546,Fault
34.02,0.27,3.06,1404,Fault
28.86,1.63,0.82,1334,Warning
45.92,0.32,2.93,1119,Warning
61.1,3.83,2.67,1290,Fault
25.52,0.22,4.17,901,Fault
50.55,2.29,2.4,1725,Warning
40.67,2.94,1.67,1414,Fault
73.9,2.8,3.63,1074,Fault
29.55,2.22,4.3,1520,Fault
53.43,2.33,4.35,1525,Fault
40.77,2.94,2.07,1728,Fault
31.81,2.69,1.82,1571,Fault
55.32,0.29,3.92,1437,Fault
74.33,3.88,3.54,863,Fault
51.1,1.91,2.21,1681,Warning
63.94,2.99,2.66,908,Fault
26.45,2.19,1.28,842,Warning
28.9,3.57,1.76,1228,Fault
34.19,1.49,2.93,1127,Warning
57.28,3.51,2.66,1696,Fault
39.45,0.81,2.98,1223,Warning
67.6,2.72,3.71,828,Fault
34.65,0.58,3.87,1503,Fault
46.19,1.6,2.1,1643,Warning
58.56,0.13,1.46,1407,Warning
48.2,2.69,1.82,1513,Fault
35.72,3.78,3.02,1261,Fault
38.16,3.07,2.77,963,Fault
75.63,0.43,0.89,1534,Fault
74.78,0.4,1.71,1101,Fault
32.91,2.93,1.52,926,Fault
79.76,2.93,4.05,1626,Fault
72.15,0.7,3.25,1133,Fault
38.91,2.42,4.15,1251,Fault
65.42,0.17,4.39,1150,Fault
47.14,0.22,1.49,1337,Warning
30.45,2.28,3.38,1077,Fault
40.54,0.27,1.41,1046,Healthy
39.06,0.16,1.73,845,Healthy
63.53,0.75,2.84,823,Fault
63.86,3.83,3.93,1052,Fault
75.54,1.85,0.8,1566,Fault
53.41,3.52,2.78,1395,Fault
40.43,2.82,3.26,1115,Fault
65.87,0.92,3.47,1250,Fault
52.41,3.52,3.81,1234,Fault
37.52,3.24,4.16,1758,Fault
36.81,3.65,0.62,1348,Fault
69.29,2.35,1.39,832,Fault
46.12,3.87,3.75,1271,Fault
26.0,0.37,3.1,1443,Fault
41.3,1.84,2.62,1029,Warning
53.06,0.36,1.22,1271,Warning
32.36,0.21,4.09,1434,Fault
53.24,1.03,1.96,860,Warning
50.3,2.41,2.68,1789,Warning
44.27,0.8,3.19,1199,Fault
79.16,0.36,2.21,924,Fault
25.8,3.24,1.9,1208,Fault
61.03,3.78,3.14,1666,Fault
45.33,0.28,3.13,1142,Fault
65.0,2.46,2.85,1770,Fault
35.57,0.4,4.41,1594,Fault
27.1,0.18,2.63,1423,Warning
63.13,2.27,4.0,1487,Fault
40.32,3.36,3.01,1691,Fault
49.59,1.47,4.19,1535,Fault
50.92,1.84,4.47,1676,Fault
30.16,2.13,2.92,1117,Warning
55.1,2.31,2.36,1088,Warning
67.75,1.71,1.55,1037,Fault
37.0,2.96,4.36,1455,Fault
41.31,1.13,2.01,970,Warning
31.99,2.42,3.83,832,Fault
50.84,2.15,0.54,1342,Warning
25.81,3.95,2.59,1031,Fault
67.88,1.81,2.98,1540,Fault
32.51,3.26,2.54,952,Fault
57.03,1.71,2.54,1211,Warning
76.96,3.12,3.98,998,Fault
79.61,2.77,1.7,1310,Fault
72.21,2.07,3.04,1381,Fault
31.14,0.81,2.55,1339,Warning
37.39,2.26,4.17,1285,Fault
42.3,1.54,2.34,1475,Warning
79.77,0.92,1.18,1509,Fault
42.7,1.87,1.01,1222,Warning
41.22,3.94,3.51,973,Fault
26.23,0.44,2.1,1766,Warning
72.34,2.57,1.5,1488,Fault
63.15,2.98,4.35,1433,Fault
42.43,3.97,3.17,897,Fault
33.3,0.45,2.89,1789,Warning
34.84,0.33,1.07,1777,Healthy
54.63,2.55,3.79,1143,Fault
53.04,1.82,0.91,1290,Warning
54.49,2.12,4.49,898,Fault
61.67,1.83,1.35,926,Fault
64.95,2.85,2.37,1274,Fault
66.09,1.91,2.54,1670,Fault
77.85,3.0,1.86,815,Fault
78.21,2.25,2.6,1793,Fault
78.98,1.12,2.92,1758,Fault
41.88,3.6,3.88,826,Fault
73.76,1.66,1.65,1118,Fault
43.8,2.56,2.65,1433,Fault
39.61,2.3,0.85,1074,Warning
67.92,2.25,1.5,1309,Fault
76.23,2.6,4.15,1496,Fault
53.81,2.48,2.47,1325,Warning
79.97,0.37,0.89,1290,Fault
42.05,0.4,4.11,1515,Fault
58.99,0.8,3.8,1462,Fault
25.99,1.42,3.51,1602,Fault
75.76,3.74,2.41,1614,Fault
50.87,1.66,0.87,1712,Warning
61.99,1.87,1.41,1254,Fault
46.77,1.48,1.18,1198,Warning
25.65,1.13,3.66,1345,Fault
26.88,0.8,3.16,1324,Fault
47.28,3.12,1.95,1185,Fault
28.46,1.81,1.69,1783,Warning
72.31,2.9,1.0,949,Fault
45.8,1.75,1.86,1442,Warning
71.23,3.98,1.12,1174,Fault
25.57,2.7,2.87,1247,Fault
77.41,0.55,2.31,1311,Fault
60.56,1.71,3.81,1374,Fault
60.2,0.35,4.36,1075,Fault
76.92,2.32,1.94,1772,Fault
62.22,3.88,1.97,806,Fault
48.74,3.03,2.04,1598,Fault
52.87,2.67,2.43,1662,Fault
44.45,0.65,3.22,1180,Fault
77.4,0.3,2.35,1416,Fault
36.5,0.82,2.12,1597,Warning
26.17,3.08,1.65,1521,Fault
58.51,3.85,4.48,1247,Fault
36.41,3.63,2.24,1244,Fault
56.25,1.84,4.31,1670,Fault
50.16,1.87,4.19,1093,Fault
75.62,2.77,2.0,1381,Fault
31.67,0.37,2.28,1698,Warning
68.37,3.0,1.91,1407,Fault
69.11,1.15,3.89,997,Fault
37.49,1.79,3.22,1416,Fault
45.53,1.66,2.56,1516,Warning
51.73,1.52,4.45,1218,Fault
47.9,0.83,2.68,926,Warning
45.23,1.63,1.1,1422,Warning
48.52,3.14,2.71,1427,Fault
25.79,1.58,4.0,1419,Fault
36.07,1.24,1.94,1079,Warning
79.68,1.43,0.95,954,Fault
71.94,2.71,0.52,1732,Fault
45.4,1.36,4.1,1777,Fault
54.21,0.61,3.82,1333,Fault
41.84,2.92,2.75,1709,Fault
55.72,2.26,1.39,967,Warning
31.97,3.2,0.55,1329,Fault
32.13,3.06,4.39,1307,Fault
73.46,0.95,4.32,1652,Fault
35.27,1.05,0.75,891,Warning
33.32,2.83,2.71,1433,Fault
70.77,2.99,2.69,1690,Fault
65.12,3.99,3.28,1268,Fault
53.87,3.51,3.84,895,Fault
70.31,0.8,3.25,1118,Fault
66.98,0.74,1.17,1564,Fault
42.94,0.85,1.62,882,Healthy
35.71,2.14,1.62,1499,Warning
70.8,2.64,2.23,1049,Fault
42.09,3.14,3.44,1376,Fault
33.86,1.18,1.77,1215,Warning
59.27,1.38,2.92,842,Warning
39.63,2.33,4.18,1285,Fault
33.05,1.4,3.08,876,Fault
64.15,3.27,1.42,1499,Fault
29.56,2.33,2.3,1571,Warning
52.08,0.35,1.29,1526,Warning
36.84,3.8,2.78,1298,Fault
25.82,0.18,1.76,1367,Healthy
34.67,0.36,3.38,1583,Fault
52.68,0.52,1.82,1407,Warning
76.12,2.95,2.07,1273,Fault
47.23,3.25,1.94,1467,Fault
64.74,0.12,1.35,1665,Fault
46.59,2.97,1.05,938,Fault
71.67,3.58,2.46,879,Fault
44.74,0.46,3.68,954,Fault
49.09,2.18,0.76,1550,Warning
57.39,0.56,1.43,1134,Warning
32.64,3.39,0.73,1247,Fault
37.38,3.97,1.48,945,Fault
61.12,3.97,4.48,1045,Fault
63.34,2.04,1.02,834,Fault
29.66,2.4,0.57,1711,Warning
68.98,3.44,2.79,907,Fault
62.46,3.91,2.14,1756,Fault
64.32,3.53,0.8,1253,Fault
42.91,1.12,1.04,1248,Warning
51.19,2.06,3.18,1739,Fault
30.35,3.29,3.51,1186,Fault
68.56,3.78,2.36,1266,Fault
69.72,3.78,3.21,1721,Fault
73.6,3.67,3.2,1107,Fault
77.29,0.56,3.03,1409,Fault
58.89,1.06,1.86,1556,Warning
40.38,2.06,1.32,1172,Warning
43.59,3.45,2.05,1347,Fault
79.36,0.31,3.29,1756,Fault
31.06,3.65,2.57,955,Fault
44.6,0.23,0.62,1560,Healthy
60.96,1.2,3.72,1023,Fault
44.57,2.89,2.06,1625,Fault
27.67,3.95,1.48,1083,Fault
49.73,1.7,4.33,1156,Fault
51.27,1.25,2.23,1090,Warning
74.58,3.88,0.78,882,Fault
32.02,0.98,4.4,1335,Fault
56.92,2.71,3.38,1076,Fault
40.32,1.25,2.3,891,Warning
43.83,3.33,4.3,1590,Fault
62.36,1.27,4.23,1256,Fault
72.15,0.49,1.05,1021,Fault
67.2,3.8,2.99,1198,Fault
33.81,2.31,1.22,1137,Warning
71.24,0.92,1.68,1502,Fault
73.68,3.21,0.57,1537,Fault
35.91,0.14,1.23,1097,Healthy
57.03,0.32,1.03,1557,Warning
26.42,1.61,4.48,1004,Fault
40.34,1.69,0.8,1711,Warning
36.05,3.83,3.72,1156,Fault
41.08,2.11,2.6,1495,Warning
72.34,3.79,0.76,956,Fault
66.23,0.75,1.46,1400,Fault
69.36,0.15,0.84,997,Fault
74.77,1.83,0.58,1552,Fault
67.58,3.83,0.68,1083,Fault
25.95,0.21,1.95,905,Healthy
37.6,0.24,0.79,1570,Healthy
41.93,1.92,1.95,1009,Warning
27.78,2.09,2.86,1267,Warning
42.18,0.47,1.05,1450,Healthy
54.65,1.15,4.13,801,Fault
29.83,1.19,2.33,1298,Warning
31.99,2.05,2.44,1053,Warning
34.72,3.89,0.63,1178,Fault
74.97,0.33,1.4,1789,Fault
36.03,0.78,2.36,1612,Warning
41.5,0.9,1.18,1112,Healthy
57.3,0.77,4.18,1561,Fault
70.95,0.25,1.55,1785,Fault
76.9,1.55,3.14,1075,Fault
65.26,1.48,3.97,1243,Fault
30.97,2.48,4.17,1451,Fault
42.88,0.48,1.24,1434,Healthy
56.54,2.02,2.0,1191,Warning
37.31,1.04,3.95,1454,Fault
36.32,0.36,4.01,880,Fault
33.12,2.82,3.42,1274,Fault
50.36,1.34,3.04,1229,Fault
62.43,0.76,3.92,1330,Fault
43.23,2.9,3.26,974,Fault
57.68,3.47,0.61,936,Fault
29.33,0.47,0.51,1700,Healthy
46.76,0.32,3.45,974,Fault
48.81,3.07,3.61,1622,Fault
54.35,0.41,2.88,980,Warning
61.48,0.25,0.95,1697,Fault
42.37,3.64,4.15,1239,Fault
30.19,0.32,3.05,1766,Fault
32.21,2.04,1.59,1168,Warning
73.97,0.49,0.58,848,Fault
69.83,3.31,3.32,1057,Fault
32.37,1.98,3.78,1200,Fault
52.45,0.47,3.27,1589,Fault
54.22,1.91,3.78,1045,Fault
26.22,3.71,3.19,844,Fault
72.13,3.98,3.27,1216,Fault
67.1,1.47,2.21,900,Fault
37.29,2.04,2.52,815,Warning
66.2,1.89,3.45,1425,Fault
75.99,2.56,1.41,867,Fault
42.87,3.49,2.96,1467,Fault
37.0,2.9,3.44,893,Fault
35.66,3.72,3.8,1363,Fault
70.72,3.97,3.93,892,Fault
46.76,3.26,1.29,1147,Fault
35.62,1.88,1.28,882,Warning
78.36,2.18,2.92,1525,Fault
35.89,1.45,2.61,881,Warning
71.6,1.76,0.62,1482,Fault
57.8,3.35,3.52,1384,Fault
71.41,3.55,2.74,1277,Fault
45.44,0.1,4.45,811,Fault
60.42,0.96,2.77,1586,Fault
75.78,3.82,4.23,1414,Fault
53.69,0.3,2.18,919,Warning
68.64,1.29,3.42,1272,Fault
75.04,1.07,2.16,887,Fault
60.33,2.78,2.9,1428,Fault
31.97,0.54,2.54,901,Warning
62.71,3.51,2.91,1474,Fault
67.07,3.86,1.53,1425,Fault
76.97,3.69,1.59,815,Fault
31.69,2.6,1.64,1343,Fault
61.66,1.77,0.82,1702,Fault
61.88,1.84,2.58,1259,Fault
57.57,3.98,1.8,954,Fault
62.81,3.49,3.62,1202,Fault
36.99,1.25,3.19,1514,Fault
39.27,3.48,3.84,1100,Fault
43.36,2.02,3.7,1116,Fault
67.41,3.0,2.38,1785,Fault
72.08,0.54,2.91,1061,Fault
31.13,1.96,2.31,1588,Warning
77.02,3.45,2.54,1296,Fault
39.23,1.68,3.67,1163,Fault
79.28,3.19,2.68,1167,Fault
38.67,0.1,1.92,1799,Healthy
73.65,3.12,3.76,1386,Fault
47.43,2.25,2.35,947,Warning
33.1,1.08,3.65,1025,Fault
55.89,1.18,3.47,930,Fault
79.21,3.58,4.2,1228,Fault
68.23,3.85,1.85,1273,Fault
78.85,1.51,1.35,1305,Fault
66.23,0.94,3.69,1018,Fault
73.79,2.85,2.59,1750,Fault
38.92,2.45,1.2,1369,Warning
62.95,2.74,1.56,1335,Fault
69.33,2.64,0.65,1299,Fault
60.23,0.91,1.33,1707,Fault
33.54,3.85,1.64,1060,Fault
39.46,3.7,2.15,806,Fault
75.38,2.08,3.14,1370,Fault
79.21,0.22,0.68,1515,Fault
78.75,2.29,2.4,1388,Fault
37.46,1.01,1.77,989,Warning
30.37,3.13,4.42,831,Fault
30.07,0.53,3.14,1741,Fault
30.45,0.68,3.6,1786,Fault
47.21,1.13,2.92,1720,Warning
79.43,3.85,3.08,1145,Fault
76.69,1.64,1.62,898,Fault
